source,target
354994,177497
177497,532492
532492,266246
266246,133123
133123,399370
399370,199685
199685,599056
599056,299528
299528,149764
149764,74882
74882,37441
37441,112324
112324,56162
56162,28081
28081,84244
84244,42122
42122,21061
21061,63184
63184,31592
31592,15796
15796,7898
7898,3949
3949,11848
11848,5924
5924,2962
2962,1481
1481,4444
4444,2222
2222,1111
1111,3334
3334,1667
1667,5002
5002,2501
2501,7504
7504,3752
3752,1876
1876,938
938,469
469,1408
1408,704
704,352
352,176
176,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8528,4264
4264,2132
2132,1066
1066,533
533,1600
1600,800
800,400
400,200
200,100
100,50
50,25
25,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8529,25588
25588,12794
12794,6397
6397,19192
19192,9596
9596,4798
4798,2399
2399,7198
7198,3599
3599,10798
10798,5399
5399,16198
16198,8099
8099,24298
24298,12149
12149,36448
36448,18224
18224,9112
9112,4556
4556,2278
2278,1139
1139,3418
3418,1709
1709,5128
5128,2564
2564,1282
1282,641
641,1924
1924,962
962,481
481,1444
1444,722
722,361
361,1084
1084,542
542,271
271,814
814,407
407,1222
1222,611
611,1834
1834,917
917,2752
2752,1376
1376,688
688,344
344,172
172,86
86,43
43,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8530,4265
4265,12796
12796,6398
6398,3199
3199,9598
9598,4799
4799,14398
14398,7199
7199,21598
21598,10799
10799,32398
32398,16199
16199,48598
48598,24299
24299,72898
72898,36449
36449,109348
109348,54674
54674,27337
27337,82012
82012,41006
41006,20503
20503,61510
61510,30755
30755,92266
92266,46133
46133,138400
138400,69200
69200,34600
34600,17300
17300,8650
8650,4325
4325,12976
12976,6488
6488,3244
3244,1622
1622,811
811,2434
2434,1217
1217,3652
3652,1826
1826,913
913,2740
2740,1370
1370,685
685,2056
2056,1028
1028,514
514,257
257,772
772,386
386,193
193,580
580,290
290,145
145,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8531,25594
25594,12797
12797,38392
38392,19196
19196,9598
9598,4799
4799,14398
14398,7199
7199,21598
21598,10799
10799,32398
32398,16199
16199,48598
48598,24299
24299,72898
72898,36449
36449,109348
109348,54674
54674,27337
27337,82012
82012,41006
41006,20503
20503,61510
61510,30755
30755,92266
92266,46133
46133,138400
138400,69200
69200,34600
34600,17300
17300,8650
8650,4325
4325,12976
12976,6488
6488,3244
3244,1622
1622,811
811,2434
2434,1217
1217,3652
3652,1826
1826,913
913,2740
2740,1370
1370,685
685,2056
2056,1028
1028,514
514,257
257,772
772,386
386,193
193,580
580,290
290,145
145,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8532,4266
4266,2133
2133,6400
6400,3200
3200,1600
1600,800
800,400
400,200
200,100
100,50
50,25
25,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8533,25600
25600,12800
12800,6400
6400,3200
3200,1600
1600,800
800,400
400,200
200,100
100,50
50,25
25,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8534,4267
4267,12802
12802,6401
6401,19204
19204,9602
9602,4801
4801,14404
14404,7202
7202,3601
3601,10804
10804,5402
5402,2701
2701,8104
8104,4052
4052,2026
2026,1013
1013,3040
3040,1520
1520,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8535,25606
25606,12803
12803,38410
38410,19205
19205,57616
57616,28808
28808,14404
14404,7202
7202,3601
3601,10804
10804,5402
5402,2701
2701,8104
8104,4052
4052,2026
2026,1013
1013,3040
3040,1520
1520,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8536,4268
4268,2134
2134,1067
1067,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8537,25612
25612,12806
12806,6403
6403,19210
19210,9605
9605,28816
28816,14408
14408,7204
7204,3602
3602,1801
1801,5404
5404,2702
2702,1351
1351,4054
4054,2027
2027,6082
6082,3041
3041,9124
9124,4562
4562,2281
2281,6844
6844,3422
3422,1711
1711,5134
5134,2567
2567,7702
7702,3851
3851,11554
11554,5777
5777,17332
17332,8666
8666,4333
4333,13000
13000,6500
6500,3250
3250,1625
1625,4876
4876,2438
2438,1219
1219,3658
3658,1829
1829,5488
5488,2744
2744,1372
1372,686
686,343
343,1030
1030,515
515,1546
1546,773
773,2320
2320,1160
1160,580
580,290
290,145
145,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8538,4269
4269,12808
12808,6404
6404,3202
3202,1601
1601,4804
4804,2402
2402,1201
1201,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8539,25618
25618,12809
12809,38428
38428,19214
19214,9607
9607,28822
28822,14411
14411,43234
43234,21617
21617,64852
64852,32426
32426,16213
16213,48640
48640,24320
24320,12160
12160,6080
6080,3040
3040,1520
1520,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8540,4270
4270,2135
2135,6406
6406,3203
3203,9610
9610,4805
4805,14416
14416,7208
7208,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8541,25624
25624,12812
12812,6406
6406,3203
3203,9610
9610,4805
4805,14416
14416,7208
7208,3604
3604,1802
1802,901
901,2704
2704,1352
1352,676
676,338
338,169
169,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8542,4271
4271,12814
12814,6407
6407,19222
19222,9611
9611,28834
28834,14417
14417,43252
43252,21626
21626,10813
10813,32440
32440,16220
16220,8110
8110,4055
4055,12166
12166,6083
6083,18250
18250,9125
9125,27376
27376,13688
13688,6844
6844,3422
3422,1711
1711,5134
5134,2567
2567,7702
7702,3851
3851,11554
11554,5777
5777,17332
17332,8666
8666,4333
4333,13000
13000,6500
6500,3250
3250,1625
1625,4876
4876,2438
2438,1219
1219,3658
3658,1829
1829,5488
5488,2744
2744,1372
1372,686
686,343
343,1030
1030,515
515,1546
1546,773
773,2320
2320,1160
1160,580
580,290
290,145
145,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8543,25630
25630,12815
12815,38446
38446,19223
19223,57670
57670,28835
28835,86506
86506,43253
43253,129760
129760,64880
64880,32440
32440,16220
16220,8110
8110,4055
4055,12166
12166,6083
6083,18250
18250,9125
9125,27376
27376,13688
13688,6844
6844,3422
3422,1711
1711,5134
5134,2567
2567,7702
7702,3851
3851,11554
11554,5777
5777,17332
17332,8666
8666,4333
4333,13000
13000,6500
6500,3250
3250,1625
1625,4876
4876,2438
2438,1219
1219,3658
3658,1829
1829,5488
5488,2744
2744,1372
1372,686
686,343
343,1030
1030,515
515,1546
1546,773
773,2320
2320,1160
1160,580
580,290
290,145
145,436
436,218
218,109
109,328
328,164
164,82
82,41
41,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8544,4272
4272,2136
2136,1068
1068,534
534,267
267,802
802,401
401,1204
1204,602
602,301
301,904
904,452
452,226
226,113
113,340
340,170
170,85
85,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
8545,25636
25636,12818
12818,6409
6409,19228
19228,9614
9614,4807
4807,14422
14422,7211
7211,21634
21634,10817
10817,32452
32452,16226
16226,8113
8113,24340
24340,12170
12170,6085
6085,18256
18256,9128
9128,4564
4564,2282
2282,1141
1141,3424
3424,1712
1712,856
856,428
428,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8546,4273
4273,12820
12820,6410
6410,3205
3205,9616
9616,4808
4808,2404
2404,1202
1202,601
601,1804
1804,902
902,451
451,1354
1354,677
677,2032
2032,1016
1016,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8547,25642
25642,12821
12821,38464
38464,19232
19232,9616
9616,4808
4808,2404
2404,1202
1202,601
601,1804
1804,902
902,451
451,1354
1354,677
677,2032
2032,1016
1016,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8548,4274
4274,2137
2137,6412
6412,3206
3206,1603
1603,4810
4810,2405
2405,7216
7216,3608
3608,1804
1804,902
902,451
451,1354
1354,677
677,2032
2032,1016
1016,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8549,25648
25648,12824
12824,6412
6412,3206
3206,1603
1603,4810
4810,2405
2405,7216
7216,3608
3608,1804
1804,902
902,451
451,1354
1354,677
677,2032
2032,1016
1016,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8550,4275
4275,12826
12826,6413
6413,19240
19240,9620
9620,4810
4810,2405
2405,7216
7216,3608
3608,1804
1804,902
902,451
451,1354
1354,677
677,2032
2032,1016
1016,508
508,254
254,127
127,382
382,191
191,574
574,287
287,862
862,431
431,1294
1294,647
647,1942
1942,971
971,2914
2914,1457
1457,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8551,25654
25654,12827
12827,38482
38482,19241
19241,57724
57724,28862
28862,14431
14431,43294
43294,21647
21647,64942
64942,32471
32471,97414
97414,48707
48707,146122
146122,73061
73061,219184
219184,109592
109592,54796
54796,27398
27398,13699
13699,41098
41098,20549
20549,61648
61648,30824
30824,15412
15412,7706
7706,3853
3853,11560
11560,5780
5780,2890
2890,1445
1445,4336
4336,2168
2168,1084
1084,542
542,271
271,814
814,407
407,1222
1222,611
611,1834
1834,917
917,2752
2752,1376
1376,688
688,344
344,172
172,86
86,43
43,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8552,4276
4276,2138
2138,1069
1069,3208
3208,1604
1604,802
802,401
401,1204
1204,602
602,301
301,904
904,452
452,226
226,113
113,340
340,170
170,85
85,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
8553,25660
25660,12830
12830,6415
6415,19246
19246,9623
9623,28870
28870,14435
14435,43306
43306,21653
21653,64960
64960,32480
32480,16240
16240,8120
8120,4060
4060,2030
2030,1015
1015,3046
3046,1523
1523,4570
4570,2285
2285,6856
6856,3428
3428,1714
1714,857
857,2572
2572,1286
1286,643
643,1930
1930,965
965,2896
