source,target
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9037,27112
27112,13556
13556,6778
6778,3389
3389,10168
10168,5084
5084,2542
2542,1271
1271,3814
3814,1907
1907,5722
5722,2861
2861,8584
8584,4292
4292,2146
2146,1073
1073,3220
3220,1610
1610,805
805,2416
2416,1208
1208,604
604,302
302,151
151,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9038,4519
4519,13558
13558,6779
6779,20338
20338,10169
10169,30508
30508,15254
15254,7627
7627,22882
22882,11441
11441,34324
34324,17162
17162,8581
8581,25744
25744,12872
12872,6436
6436,3218
3218,1609
1609,4828
4828,2414
2414,1207
1207,3622
3622,1811
1811,5434
5434,2717
2717,8152
8152,4076
4076,2038
2038,1019
1019,3058
3058,1529
1529,4588
4588,2294
2294,1147
1147,3442
3442,1721
1721,5164
5164,2582
2582,1291
1291,3874
3874,1937
1937,5812
5812,2906
2906,1453
1453,4360
4360,2180
2180,1090
1090,545
545,1636
1636,818
818,409
409,1228
1228,614
614,307
307,922
922,461
461,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9039,27118
27118,13559
13559,40678
40678,20339
20339,61018
61018,30509
30509,91528
91528,45764
45764,22882
22882,11441
11441,34324
34324,17162
17162,8581
8581,25744
25744,12872
12872,6436
6436,3218
3218,1609
1609,4828
4828,2414
2414,1207
1207,3622
3622,1811
1811,5434
5434,2717
2717,8152
8152,4076
4076,2038
2038,1019
1019,3058
3058,1529
1529,4588
4588,2294
2294,1147
1147,3442
3442,1721
1721,5164
5164,2582
2582,1291
1291,3874
3874,1937
1937,5812
5812,2906
2906,1453
1453,4360
4360,2180
2180,1090
1090,545
545,1636
1636,818
818,409
409,1228
1228,614
614,307
307,922
922,461
461,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9040,4520
4520,2260
2260,1130
1130,565
565,1696
1696,848
848,424
424,212
212,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9041,27124
27124,13562
13562,6781
6781,20344
20344,10172
10172,5086
5086,2543
2543,7630
7630,3815
3815,11446
11446,5723
5723,17170
17170,8585
8585,25756
25756,12878
12878,6439
6439,19318
19318,9659
9659,28978
28978,14489
14489,43468
43468,21734
21734,10867
10867,32602
32602,16301
16301,48904
48904,24452
24452,12226
12226,6113
6113,18340
18340,9170
9170,4585
4585,13756
13756,6878
6878,3439
3439,10318
10318,5159
5159,15478
15478,7739
7739,23218
23218,11609
11609,34828
34828,17414
17414,8707
8707,26122
26122,13061
13061,39184
39184,19592
19592,9796
9796,4898
4898,2449
2449,7348
7348,3674
3674,1837
1837,5512
5512,2756
2756,1378
1378,689
689,2068
2068,1034
1034,517
517,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9042,4521
4521,13564
13564,6782
6782,3391
3391,10174
10174,5087
5087,15262
15262,7631
7631,22894
22894,11447
11447,34342
34342,17171
17171,51514
51514,25757
25757,77272
77272,38636
38636,19318
19318,9659
9659,28978
28978,14489
14489,43468
43468,21734
21734,10867
10867,32602
32602,16301
16301,48904
48904,24452
24452,12226
12226,6113
6113,18340
18340,9170
9170,4585
4585,13756
13756,6878
6878,3439
3439,10318
10318,5159
5159,15478
15478,7739
7739,23218
23218,11609
11609,34828
34828,17414
17414,8707
8707,26122
26122,13061
13061,39184
39184,19592
19592,9796
9796,4898
4898,2449
2449,7348
7348,3674
3674,1837
1837,5512
5512,2756
2756,1378
1378,689
689,2068
2068,1034
1034,517
517,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9043,27130
27130,13565
13565,40696
40696,20348
20348,10174
10174,5087
5087,15262
15262,7631
7631,22894
22894,11447
11447,34342
34342,17171
17171,51514
51514,25757
25757,77272
77272,38636
38636,19318
19318,9659
9659,28978
28978,14489
14489,43468
43468,21734
21734,10867
10867,32602
32602,16301
16301,48904
48904,24452
24452,12226
12226,6113
6113,18340
18340,9170
9170,4585
4585,13756
13756,6878
6878,3439
3439,10318
10318,5159
5159,15478
15478,7739
7739,23218
23218,11609
11609,34828
34828,17414
17414,8707
8707,26122
26122,13061
13061,39184
39184,19592
19592,9796
9796,4898
4898,2449
2449,7348
7348,3674
3674,1837
1837,5512
5512,2756
2756,1378
1378,689
689,2068
2068,1034
1034,517
517,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9044,4522
4522,2261
2261,6784
6784,3392
3392,1696
1696,848
848,424
424,212
212,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9045,27136
27136,13568
13568,6784
6784,3392
3392,1696
1696,848
848,424
424,212
212,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9046,4523
4523,13570
13570,6785
6785,20356
20356,10178
10178,5089
5089,15268
15268,7634
7634,3817
3817,11452
11452,5726
5726,2863
2863,8590
8590,4295
4295,12886
12886,6443
6443,19330
19330,9665
9665,28996
28996,14498
14498,7249
7249,21748
21748,10874
10874,5437
5437,16312
16312,8156
8156,4078
4078,2039
2039,6118
6118,3059
3059,9178
9178,4589
4589,13768
13768,6884
6884,3442
3442,1721
1721,5164
5164,2582
2582,1291
1291,3874
3874,1937
1937,5812
5812,2906
2906,1453
1453,4360
4360,2180
2180,1090
1090,545
545,1636
1636,818
818,409
409,1228
1228,614
614,307
307,922
922,461
461,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9047,27142
27142,13571
13571,40714
40714,20357
20357,61072
61072,30536
30536,15268
15268,7634
7634,3817
3817,11452
11452,5726
5726,2863
2863,8590
8590,4295
4295,12886
12886,6443
6443,19330
19330,9665
9665,28996
28996,14498
14498,7249
7249,21748
21748,10874
10874,5437
5437,16312
16312,8156
8156,4078
4078,2039
2039,6118
6118,3059
3059,9178
9178,4589
4589,13768
13768,6884
6884,3442
3442,1721
1721,5164
5164,2582
2582,1291
1291,3874
3874,1937
1937,5812
5812,2906
2906,1453
1453,4360
4360,2180
2180,1090
1090,545
545,1636
1636,818
818,409
409,1228
1228,614
614,307
307,922
922,461
461,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9048,4524
4524,2262
2262,1131
1131,3394
3394,1697
1697,5092
5092,2546
2546,1273
1273,3820
3820,1910
1910,955
955,2866
2866,1433
1433,4300
4300,2150
2150,1075
1075,3226
3226,1613
1613,4840
4840,2420
2420,1210
1210,605
605,1816
1816,908
908,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9049,27148
27148,13574
13574,6787
6787,20362
20362,10181
10181,30544
30544,15272
15272,7636
7636,3818
3818,1909
1909,5728
5728,2864
2864,1432
1432,716
716,358
358,179
179,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9050,4525
4525,13576
13576,6788
6788,3394
3394,1697
1697,5092
5092,2546
2546,1273
1273,3820
3820,1910
1910,955
955,2866
2866,1433
1433,4300
4300,2150
2150,1075
1075,3226
3226,1613
1613,4840
4840,2420
2420,1210
1210,605
605,1816
1816,908
908,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9051,27154
27154,13577
13577,40732
40732,20366
20366,10183
10183,30550
30550,15275
15275,45826
45826,22913
22913,68740
68740,34370
34370,17185
17185,51556
51556,25778
25778,12889
12889,38668
38668,19334
19334,9667
9667,29002
29002,14501
14501,43504
43504,21752
21752,10876
10876,5438
5438,2719
2719,8158
8158,4079
4079,12238
12238,6119
6119,18358
18358,9179
9179,27538
27538,13769
13769,41308
41308,20654
20654,10327
10327,30982
30982,15491
15491,46474
46474,23237
23237,69712
69712,34856
34856,17428
17428,8714
8714,4357
4357,13072
13072,6536
6536,3268
3268,1634
1634,817
817,2452
2452,1226
1226,613
613,1840
1840,920
920,460
460,230
230,115
115,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9052,4526
4526,2263
2263,6790
6790,3395
3395,10186
10186,5093
5093,15280
15280,7640
7640,3820
3820,1910
1910,955
955,2866
2866,1433
1433,4300
4300,2150
2150,1075
1075,3226
3226,1613
1613,4840
4840,2420
2420,1210
1210,605
605,1816
1816,908
908,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9053,27160
27160,13580
13580,6790
6790,3395
3395,10186
10186,5093
5093,15280
15280,7640
7640,3820
3820,1910
1910,955
955,2866
2866,1433
1433,4300
4300,2150
2150,1075
1075,3226
3226,1613
1613,4840
4840,2420
2420,1210
1210,605
605,1816
1816,908
908,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9054,4527
4527,13582
13582,6791
6791,20374
20374,10187
10187,30562
30562,15281
15281,45844
45844,22922
22922,11461
11461,34384
34384,17192
17192,8596
8596,4298
4298,2149
2149,6448
6448,3224
3224,1612
1612,806
806,403
403,1210
1210,605
605,1816
1816,908
908,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9055,27166
27166,13583
13583,40750
40750,20375
20375,61126
61126,30563
30563,91690
91690,45845
45845,137536
137536,68768
68768,34384
34384,17192
17192,8596
8596,4298
4298,2149
2149,6448
6448,3224
3224,1612
1612,806
806,403
403,1210
1210,605
605,1816
1816,908
908,454
454,227
227,682
682,341
341,1024
1024,512
512,256
256,128
128,64
64,32
32,16
16,8
8,4
4,2
2,1
9056,4528
4528,2264
2264,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9057,27172
27172,13586
13586,6793
6793,20380
20380,10190
10190,5095
5095,15286
15286,7643
7643,22930
22930,11465
11465,34396
34396,17198
17198,8599
8599,25798
25798,12899
12899,38698
38698,19349
19349,58048
58048,29024
29024,14512
14512,7256
7256,3628
3628,1814
1814,907
907,2722
2722,1361
1361,4084
4084,2042
2042,1021
1021,3064
3064,1532
1532,766
766,383
383,1150
1150,575
575,1726
1726,863
863,2590
2590,1295
1295,3886
3886,1943
1943,5830
5830,2915
2915,8746
8746,4373
4373,13120
13120,6560
6560,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9058,4529
4529,13588
13588,6794
6794,3397
3397,10192
10192,5096
5096,2548
2548,1274
1274,637
637,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9059,27178
27178,13589
13589,40768
40768,20384
20384,10192
10192,5096
5096,2548
2548,1274
1274,637
637,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9060,4530
4530,2265
2265,6796
6796,3398
3398,1699
1699,5098
5098,2549
2549,7648
7648,3824
3824,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9061,27184
27184,13592
13592,6796
6796,3398
3398,1699
1699,5098
5098,2549
2549,7648
7648,3824
3824,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9062,4531
4531,13594
13594,6797
6797,20392
20392,10196
10196,5098
5098,2549
2549,7648
7648,3824
3824,1912
1912,956
956,478
478,239
239,718
718,359
359,1078
1078,539
539,1618
1618,809
809,2428
2428,1214
1214,607
607,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9063,27190
27190,13595
13595,40786
40786,20393
20393,61180
61180,30590
30590,15295
15295,45886
45886,22943
22943,68830
68830,34415
34415,103246
103246,51623
51623,154870
154870,77435
77435,232306
232306,116153
116153,348460
348460,174230
174230,87115
87115,261346
261346,130673
130673,392020
392020,196010
196010,98005
98005,294016
294016,147008
147008,73504
73504,36752
36752,18376
18376,9188
9188,4594
4594,2297
2297,6892
6892,3446
3446,1723
1723,5170
5170,2585
2585,7756
7756,3878
3878,1939
1939,5818
5818,2909
2909,8728
8728,4364
4364,2182
2182,1091
1091,3274
3274,1637
1637,4912
4912,2456
2456,1228
1228,614
614,307
307,922
922,461
461,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9064,4532
4532,2266
2266,1133
1133,3400
3400,1700
1700,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9065,27196
27196,13598
13598,6799
6799,20398
20398,10199
10199,30598
30598,15299
15299,45898
45898,22949
22949,68848
68848,34424
34424,17212
17212,8606
8606,4303
4303,12910
12910,6455
6455,19366
19366,9683
9683,29050
29050,14525
14525,43576
43576,21788
21788,10894
10894,5447
5447,16342
16342,8171
8171,24514
24514,12257
12257,36772
36772,18386
18386,9193
9193,27580
27580,13790
13790,6895
6895,20686
20686,10343
10343,31030
31030,15515
15515,46546
46546,23273
23273,69820
69820,34910
34910,17455
17455,52366
52366,26183
26183,78550
78550,39275
39275,117826
117826,58913
58913,176740
176740,88370
88370,44185
44185,132556
132556,66278
66278,33139
33139,99418
99418,49709
49709,149128
149128,74564
74564,37282
37282,18641
18641,55924
55924,27962
27962,13981
13981,41944
41944,20972
20972,10486
10486,5243
5243,15730
15730,7865
7865,23596
23596,11798
11798,5899
5899,17698
17698,8849
8849,26548
26548,13274
13274,6637
6637,19912
19912,9956
9956,4978
4978,2489
2489,7468
7468,3734
3734,1867
1867,5602
5602,2801
2801,8404
8404,4202
4202,2101
2101,6304
6304,3152
3152,1576
1576,788
788,394
394,197
197,592
592,296
296,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9066,4533
4533,13600
13600,6800
6800,3400
3400,1700
1700,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9067,27202
27202,13601
13601,40804
40804,20402
20402,10201
10201,30604
30604,15302
15302,7651
7651,22954
22954,11477
11477,34432
34432,17216
17216,8608
8608,4304
4304,2152
2152,1076
1076,538
538,269
269,808
808,404
404,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9068,4534
4534,2267
2267,6802
6802,3401
3401,10204
10204,5102
5102,2551
2551,7654
7654,3827
3827,11482
11482,5741
5741,17224
17224,8612
8612,4306
4306,2153
2153,6460
6460,3230
3230,1615
1615,4846
4846,2423
2423,7270
7270,3635
3635,10906
10906,5453
5453,16360
16360,8180
8180,4090
4090,2045
2045,6136
6136,3068
3068,1534
1534,767
767,2302
2302,1151
1151,3454
3454,1727
1727,5182
5182,2591
2591,7774
7774,3887
3887,11662
11662,5831
